Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Product_Gender
6165,12775.0,M,California,21.0,46113.0,2019-12-08,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6166,12775.0,M,California,21.0,46116.0,2019-12-08,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,4.0,3.47,6.5,Clicked,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6167,12775.0,M,California,21.0,46116.0,2019-12-08,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6172,14549.0,F,Chicago,22.0,46126.0,2019-12-08,GGOEGALB036514,Google Women's Scoop Neck Tee Black,Apparel,1.0,6.12,6.0,Clicked,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6173,14549.0,F,Chicago,22.0,46132.0,2019-12-08,GGOEGAAJ032816,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,4.89,6.5,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Men
6174,14549.0,F,Chicago,22.0,46132.0,2019-12-08,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Not Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6175,14549.0,F,Chicago,22.0,46132.0,2019-12-08,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1.0,4.89,6.5,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6176,14549.0,F,Chicago,22.0,46132.0,2019-12-08,GGOEGATH060714,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,24.22,6.5,Not Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6177,14549.0,F,Chicago,22.0,46134.0,2019-12-08,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,5.0,3.47,6.5,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Men
6187,15981.0,F,California,13.0,46151.0,2019-12-08,GGOEGALB036515,Google Women's Scoop Neck Tee Black,Apparel,1.0,6.12,6.0,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6188,15981.0,F,California,13.0,46151.0,2019-12-08,GGOEGALQ036615,Google Women's Scoop Neck Tee White,Apparel,1.0,5.1,6.0,Clicked,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6193,16110.0,M,Chicago,29.0,46177.0,2019-12-08,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,3.87,6.5,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6196,16110.0,M,Chicago,29.0,46180.0,2019-12-08,GGOEGAUC057713,Google Women's Performance Golf Polo Blue,Apparel,1.0,14.78,6.0,Clicked,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6198,16110.0,M,Chicago,29.0,46188.0,2019-12-08,GGOEGALB036514,Google Women's Scoop Neck Tee Black,Apparel,1.0,4.89,6.5,Used,0.18,12/8/2019,3500.0,2671.9,12,SALE30,30.0,Women
6211,15311.0,F,Chicago,40.0,47510.0,2019-12-19,GGOEGAUC057715,Google Women's Performance Golf Polo Blue,Apparel,1.0,14.78,6.0,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6213,15311.0,F,Chicago,40.0,47523.0,2019-12-19,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6214,15311.0,F,Chicago,40.0,47523.0,2019-12-19,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Not Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6215,15311.0,F,Chicago,40.0,47523.0,2019-12-19,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,2.0,3.47,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6216,15311.0,F,Chicago,40.0,47523.0,2019-12-19,GGOEGALJ073317,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,3.87,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6224,12662.0,M,Chicago,21.0,47481.0,2019-12-19,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,3.47,6.5,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6225,12662.0,M,Chicago,21.0,47481.0,2019-12-19,GGOEGALJ073317,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6230,14606.0,F,Chicago,33.0,47464.0,2019-12-19,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,2.0,3.47,6.5,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6232,15235.0,F,New Jersey,23.0,47569.0,2019-12-19,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,17.93,12.99,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6235,15235.0,F,New Jersey,23.0,47570.0,2019-12-19,GGOEAALB091513,Android Women's Peace Tee Black,Apparel,1.0,22.41,6.0,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6244,13842.0,F,New York,5.0,47463.0,2019-12-19,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,12.99,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6245,13842.0,F,New York,5.0,47464.0,2019-12-19,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6246,13842.0,F,New York,5.0,47464.0,2019-12-19,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6247,18178.0,F,New York,33.0,47493.0,2019-12-19,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,4.33,6.0,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6249,18178.0,F,New York,33.0,47494.0,2019-12-19,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,19.99,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6250,18178.0,F,New York,33.0,47494.0,2019-12-19,GGOEGALJ091013,Google Women's Tee Grey,Apparel,1.0,17.93,19.99,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6251,18178.0,F,New York,33.0,47494.0,2019-12-19,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,11.82,19.99,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6254,13668.0,F,Chicago,15.0,47464.0,2019-12-19,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,11.82,6.5,Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6263,17214.0,F,California,28.0,47533.0,2019-12-19,GGOEGALJ091013,Google Women's Tee Grey,Apparel,1.0,17.93,12.99,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6270,13819.0,F,California,7.0,47484.0,2019-12-19,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6271,13819.0,F,California,7.0,47484.0,2019-12-19,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6272,13819.0,F,California,7.0,47484.0,2019-12-19,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,2.0,3.47,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6273,13819.0,F,California,7.0,47484.0,2019-12-19,GGOEGALJ073317,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,3.87,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6277,13581.0,F,California,47.0,47542.0,2019-12-19,GGOEGALJ091013,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,Not Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6288,14497.0,M,California,42.0,47579.0,2019-12-19,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,11.82,12.99,Not Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6291,14497.0,M,California,42.0,47580.0,2019-12-19,GGOEGALJ091015,Google Women's Tee Grey,Apparel,1.0,17.93,12.99,Not Used,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6294,14497.0,M,California,42.0,47591.0,2019-12-19,GGOEGALJ073317,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,Clicked,0.18,12/19/2019,4500.0,2829.71,12,SALE30,30.0,Women
6301,16725.0,F,Chicago,48.0,48126.0,2019-12-26,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Clicked,0.18,12/26/2019,4000.0,1881.66,12,SALE30,30.0,Women
6308,14911.0,F,California,34.0,45524.0,2019-12-04,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,8.65,6.0,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6309,14911.0,F,California,34.0,45524.0,2019-12-04,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,9.67,6.0,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6319,14496.0,F,California,47.0,45559.0,2019-12-04,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2.0,6.93,6.5,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Men
6320,14496.0,F,California,47.0,45559.0,2019-12-04,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,6.93,6.5,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6322,14496.0,F,California,47.0,45559.0,2019-12-04,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Not Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6323,14496.0,F,California,47.0,45559.0,2019-12-04,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,7.75,6.5,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6324,14496.0,F,California,47.0,45559.0,2019-12-04,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,2.0,11.82,6.5,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6326,15240.0,M,New York,40.0,45510.0,2019-12-04,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,6.93,6.5,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6327,15240.0,M,New York,40.0,45510.0,2019-12-04,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6328,15240.0,M,New York,40.0,45510.0,2019-12-04,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,7.75,6.5,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6329,15240.0,M,New York,40.0,45510.0,2019-12-04,GGOEGALJ091013,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6335,17675.0,F,New York,17.0,45594.0,2019-12-04,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.33,6.0,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6336,17675.0,F,New York,17.0,45594.0,2019-12-04,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.33,6.0,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6337,17675.0,F,New York,17.0,45594.0,2019-12-04,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,14.78,6.0,Not Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6339,16570.0,M,New York,15.0,45645.0,2019-12-04,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6340,16570.0,M,New York,15.0,45645.0,2019-12-04,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,7.75,6.5,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6350,17147.0,F,Chicago,24.0,45559.0,2019-12-04,GGOEYAEJ029517,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,1.0,3.87,6.5,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6351,17147.0,F,Chicago,24.0,45563.0,2019-12-04,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,7.75,6.5,Clicked,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6354,13881.0,F,Chicago,22.0,45610.0,2019-12-04,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,8.65,6.0,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6356,13881.0,F,Chicago,22.0,45619.0,2019-12-04,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,6.93,6.5,Used,0.18,12/4/2019,3500.0,909.19,12,SALE30,30.0,Women
6359,17511.0,F,Chicago,25.0,45663.0,2019-12-05,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2.0,6.93,6.5,Used,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Men
6369,14606.0,F,Chicago,33.0,45797.0,2019-12-05,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,6.93,6.5,Used,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Men
6370,14606.0,F,Chicago,33.0,45798.0,2019-12-05,GGOEGAAB010513,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,8.65,6.0,Used,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Men
6374,17884.0,F,Chicago,37.0,45783.0,2019-12-05,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,4.0,6.93,6.5,Clicked,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6375,17884.0,F,Chicago,37.0,45783.0,2019-12-05,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,5.0,3.47,6.5,Not Used,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6376,17884.0,F,Chicago,37.0,45783.0,2019-12-05,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,4.0,7.75,6.5,Clicked,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6384,18055.0,F,Washington DC,18.0,45755.0,2019-12-05,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.33,6.0,Clicked,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6385,18055.0,F,Washington DC,18.0,45755.0,2019-12-05,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,14.78,6.0,Used,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6389,15039.0,F,Chicago,19.0,45730.0,2019-12-05,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,9.67,6.0,Used,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6399,17356.0,F,Chicago,8.0,45770.0,2019-12-05,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,14.78,6.0,Clicked,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6400,17356.0,F,Chicago,8.0,45774.0,2019-12-05,GGOEAALJ091413,Android Women's Dash Tee Grey,Apparel,1.0,17.93,6.5,Used,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,Women
6421,16161.0,M,New York,10.0,46344.0,2019-12-10,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,3.47,6.5,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6422,16161.0,M,New York,10.0,46344.0,2019-12-10,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6425,16161.0,M,New York,10.0,46354.0,2019-12-10,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Not Used,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6426,16161.0,M,New York,10.0,46354.0,2019-12-10,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6430,13110.0,F,New York,36.0,46306.0,2019-12-10,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,4.33,6.0,Used,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6431,13110.0,F,New York,36.0,46306.0,2019-12-10,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.33,6.0,Not Used,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6432,13110.0,F,New York,36.0,46306.0,2019-12-10,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,4.84,6.0,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6433,13110.0,F,New York,36.0,46306.0,2019-12-10,GGOEGALJ073317,Google Women's Short Sleeve Hero Tee Heather,Apparel,2.0,4.84,6.0,Used,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6435,13110.0,F,New York,36.0,46307.0,2019-12-10,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6436,13110.0,F,New York,36.0,46307.0,2019-12-10,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6439,12676.0,F,California,38.0,46331.0,2019-12-10,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6442,15940.0,F,California,32.0,46356.0,2019-12-10,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Used,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6443,15940.0,F,California,32.0,46356.0,2019-12-10,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,6.5,Clicked,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6444,15971.0,F,Chicago,39.0,46359.0,2019-12-10,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Used,0.18,12/10/2019,4000.0,3897.2,12,SALE30,30.0,Women
6460,13230.0,M,California,30.0,47658.0,2019-12-20,GGOEGALL093214,Google Women's Coder Tee Navy,Apparel,1.0,17.93,12.99,Clicked,0.18,12/20/2019,4500.0,2876.39,12,SALE30,30.0,Women
6462,13230.0,M,California,30.0,47660.0,2019-12-20,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,3.0,4.33,6.0,Clicked,0.18,12/20/2019,4500.0,2876.39,12,SALE30,30.0,Women
6463,13230.0,M,California,30.0,47660.0,2019-12-20,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.33,6.0,Used,0.18,12/20/2019,4500.0,2876.39,12,SALE30,30.0,Women
6475,17507.0,F,California,25.0,47619.0,2019-12-20,GGOEGALJ073317,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,12.99,Clicked,0.18,12/20/2019,4500.0,2876.39,12,SALE30,30.0,Women
6486,13208.0,F,Chicago,4.0,47651.0,2019-12-20,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Used,0.18,12/20/2019,4500.0,2876.39,12,SALE30,30.0,Women
6493,17334.0,F,Washington DC,8.0,47712.0,2019-12-20,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,3.47,6.5,Used,0.18,12/20/2019,4500.0,2876.39,12,SALE30,30.0,Women
6496,14309.0,F,New Jersey,49.0,47072.0,2019-12-15,GGOEAALB091513,Android Women's Peace Tee Black,Apparel,1.0,17.93,6.5,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6497,14309.0,F,New Jersey,49.0,47072.0,2019-12-15,GGOEGAUC057715,Google Women's Performance Golf Polo Blue,Apparel,1.0,11.82,6.5,Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6504,17337.0,F,California,44.0,46947.0,2019-12-15,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6505,17337.0,F,California,44.0,46947.0,2019-12-15,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,11.82,6.5,Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6506,17337.0,F,California,44.0,46949.0,2019-12-15,GGOEGALJ091015,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6513,17337.0,F,California,44.0,46950.0,2019-12-15,GGOEGALJ073316,Google Women's Short Sleeve Hero Tee Heather,Apparel,1.0,3.87,12.99,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6515,17337.0,F,California,44.0,46960.0,2019-12-15,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6516,17337.0,F,California,44.0,46960.0,2019-12-15,GGOEGALJ091015,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6517,17337.0,F,California,44.0,46960.0,2019-12-15,GGOEGALJ091016,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6520,17337.0,F,California,44.0,46985.0,2019-12-15,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,17.93,12.99,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6521,17337.0,F,California,44.0,46985.0,2019-12-15,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,11.82,12.99,Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6525,17337.0,F,California,44.0,47007.0,2019-12-15,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6526,17337.0,F,California,44.0,47014.0,2019-12-15,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6532,17337.0,F,California,44.0,47053.0,2019-12-15,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,3.47,6.5,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6535,17337.0,F,California,44.0,47055.0,2019-12-15,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6542,16405.0,F,California,20.0,47059.0,2019-12-15,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,2.0,4.33,6.0,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6543,16405.0,F,California,20.0,47059.0,2019-12-15,GGOEGAUC057713,Google Women's Performance Golf Polo Blue,Apparel,1.0,14.78,6.0,Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6544,16405.0,F,California,20.0,47059.0,2019-12-15,GGOEGAUC057715,Google Women's Performance Golf Polo Blue,Apparel,1.0,14.78,6.0,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6550,17071.0,F,Chicago,15.0,47070.0,2019-12-15,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,4.33,6.0,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6552,17071.0,F,Chicago,15.0,47071.0,2019-12-15,GGOEGALJ091013,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Not Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6555,13873.0,M,Chicago,24.0,47074.0,2019-12-15,GGOEGALJ091015,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Used,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6556,13873.0,M,Chicago,24.0,47074.0,2019-12-15,GGOEGALJ091016,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Clicked,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,Women
6559,14911.0,F,California,34.0,47754.0,2019-12-21,GGOEGALJ091013,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,Clicked,0.18,12/21/2019,4500.0,3112.73,12,SALE30,30.0,Women
6561,14911.0,F,California,34.0,47759.0,2019-12-21,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,19.99,Used,0.18,12/21/2019,4500.0,3112.73,12,SALE30,30.0,Women
6562,14466.0,F,Chicago,18.0,47752.0,2019-12-21,GGOEGALJ091014,Google Women's Tee Grey,Apparel,1.0,17.93,6.5,Clicked,0.18,12/21/2019,4500.0,3112.73,12,SALE30,30.0,Women
6564,12712.0,M,Chicago,37.0,47746.0,2019-12-21,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,4.33,6.0,Clicked,0.18,12/21/2019,4500.0,3112.73,12,SALE30,30.0,Women
