Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Product_Gender,Is_Outerwear
16780,15858.0,F,California,18.0,23936.0,2019-03-23,GGOEGADB056714,Men's Softshell Jacket Black/Grey,Apparel,1.0,79.19,15.75,Clicked,0.18,3/23/2019,2000.0,1736.63,3,SALE30,30.0,Men,True
16796,12347.0,M,New York,20.0,23996.0,2019-03-24,GGOEGADB057317,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.5,Clicked,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Men,True
16804,14739.0,F,New York,27.0,24002.0,2019-03-24,GGOEGATB060414,Google Women's Quilted Insulated Vest Black,Apparel,1.0,74.99,6.5,Clicked,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Women,True
16805,14739.0,F,New York,27.0,24003.0,2019-03-24,GGOEGADB057318,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.5,Clicked,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Men,True
16806,16293.0,M,Chicago,13.0,24006.0,2019-03-24,GGOEGADJ056816,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Men,True
16807,16293.0,M,Chicago,13.0,24007.0,2019-03-24,GGOEGAPJ058013,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,87.99,6.5,Used,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Women,True
16810,16293.0,M,Chicago,13.0,24011.0,2019-03-24,GGOEGAPB057817,Women's Performance Full Zip Jacket Black,Apparel,1.0,83.99,6.5,Used,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Women,True
16816,17419.0,F,New York,48.0,24013.0,2019-03-24,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,41.99,6.5,Clicked,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Men,True
16821,17419.0,F,New York,48.0,24014.0,2019-03-24,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,22.71,Not Used,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Men,True
16823,16775.0,F,Chicago,19.0,24023.0,2019-03-24,GGOEGADJ056815,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/24/2019,2000.0,1984.0,3,SALE30,30.0,Men,True
16832,14911.0,F,California,34.0,22448.0,2019-03-09,GGOEGADB059215,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,39.19,6.5,Used,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Men,True
16833,15078.0,F,New York,6.0,22430.0,2019-03-09,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,2.0,44.79,13.78,Used,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Men,True
16843,17860.0,F,New Jersey,49.0,22449.0,2019-03-09,GGOEGADB056916,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Not Used,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Men,True
16844,17860.0,F,New Jersey,49.0,22450.0,2019-03-09,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,59.99,6.5,Used,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Women,True
16847,17860.0,F,New Jersey,49.0,22463.0,2019-03-09,GGOEGADB056618,Men's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,13.78,Used,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Men,True
16863,13155.0,F,California,8.0,22496.0,2019-03-09,GGOEGADB056915,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Not Used,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Men,True
16864,13155.0,F,California,8.0,22497.0,2019-03-09,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Women,True
16866,13155.0,F,California,8.0,22500.0,2019-03-09,GGOEGADJ056817,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,76.99,6.5,Used,0.18,3/9/2019,2500.0,1768.28,3,SALE30,30.0,Men,True
16867,14911.0,F,California,34.0,22688.0,2019-03-13,GGOEGADB059616,Google Men's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.5,Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16879,15882.0,F,New York,45.0,22688.0,2019-03-13,GGOEGADB056616,Men's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.5,Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16881,14667.0,F,California,30.0,22697.0,2019-03-13,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Not Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Women,True
16882,14667.0,F,California,30.0,22698.0,2019-03-13,GGOEGATJ060513,Google Women's Quilted Insulated Vest White,Apparel,1.0,52.49,6.5,Not Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Women,True
16883,14667.0,F,California,30.0,22701.0,2019-03-13,GGOEGADB056917,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16884,14667.0,F,California,30.0,22701.0,2019-03-13,GGOEGADB059617,Google Men's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.5,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16885,14667.0,F,California,30.0,22701.0,2019-03-13,GGOEGADJ059717,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,41.99,6.5,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16902,16710.0,F,New York,30.0,22727.0,2019-03-13,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,2.0,44.79,12.48,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16903,16710.0,F,New York,30.0,22727.0,2019-03-13,GGOEGAFB035817,Google Men's  Zip Hoodie,Apparel,1.0,44.79,12.48,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16906,16710.0,F,New York,30.0,22729.0,2019-03-13,GGOEGAPJ058013,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,87.99,6.5,Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Women,True
16907,16710.0,F,New York,30.0,22729.0,2019-03-13,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Women,True
16911,16710.0,F,New York,30.0,22734.0,2019-03-13,GGOEGADB056914,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16912,16710.0,F,New York,30.0,22735.0,2019-03-13,GGOEGADJ059715,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,41.99,6.5,Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16913,16710.0,F,New York,30.0,22735.0,2019-03-13,GGOEGATJ060515,Google Women's Quilted Insulated Vest White,Apparel,1.0,41.99,6.5,Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Women,True
16915,16710.0,F,New York,30.0,22738.0,2019-03-13,GGOEGATB060213,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,36.39,6.5,Used,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Women,True
16916,15984.0,F,California,25.0,22740.0,2019-03-13,GGOEGADB056915,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Clicked,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,Men,True
16918,17841.0,M,California,21.0,23009.0,2019-03-16,GGOEGADB059614,Google Men's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.5,Clicked,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16920,17841.0,M,California,21.0,23016.0,2019-03-16,GGOEGADB056915,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Used,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16921,17841.0,M,California,21.0,23017.0,2019-03-16,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1.0,55.99,6.5,Used,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16923,17841.0,M,California,21.0,23020.0,2019-03-16,GGOEGADB057316,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.5,Used,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16924,17841.0,M,California,21.0,23020.0,2019-03-16,GGOEGATB060415,Google Women's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.5,Used,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Women,True
16925,17841.0,M,California,21.0,23021.0,2019-03-16,GGOEGADB059615,Google Men's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.5,Clicked,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16938,17191.0,M,Chicago,13.0,22994.0,2019-03-16,GGOEGADB056615,Men's Weatherblock Shell Jacket Black,Apparel,1.0,65.09,6.5,Clicked,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16942,17191.0,M,Chicago,13.0,22995.0,2019-03-16,GGOEGADB056613,Men's Weatherblock Shell Jacket Black,Apparel,1.0,65.09,6.5,Clicked,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16947,17191.0,M,Chicago,13.0,22998.0,2019-03-16,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1.0,44.79,50.0,Clicked,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16949,15194.0,M,Chicago,33.0,23048.0,2019-03-16,GGOEGADC059314,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,48.99,6.5,Used,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16952,15194.0,M,Chicago,33.0,23051.0,2019-03-16,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.5,Clicked,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Men,True
16955,16654.0,F,California,15.0,23057.0,2019-03-16,GGOEAAQB036113,Android Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Women,True
16956,16654.0,F,California,15.0,23057.0,2019-03-16,GGOEGAPB057813,Women's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Not Used,0.18,3/16/2019,2000.0,2435.12,3,SALE30,30.0,Women,True
16961,12921.0,M,New York,49.0,24240.0,2019-03-27,GGOEGADB056913,Google Men's Performance Full Zip Jacket Black,Apparel,2.0,67.19,6.5,Used,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16969,13078.0,F,California,28.0,24157.0,2019-03-27,GGOEGADB056714,Men's Softshell Jacket Black/Grey,Apparel,1.0,79.19,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16970,13078.0,F,California,28.0,24159.0,2019-03-27,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16971,13078.0,F,California,28.0,24159.0,2019-03-27,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Not Used,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Women,True
16973,13267.0,M,California,46.0,24164.0,2019-03-27,GGOEGADB057318,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,74.99,75.0,Used,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16976,13050.0,F,Chicago,10.0,24177.0,2019-03-27,GGOEGADB056715,Men's Softshell Jacket Black/Grey,Apparel,1.0,79.19,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16977,13050.0,F,Chicago,10.0,24183.0,2019-03-27,GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,1.0,55.99,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16978,12709.0,M,Washington DC,36.0,24187.0,2019-03-27,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16979,12709.0,M,Washington DC,36.0,24187.0,2019-03-27,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Used,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Women,True
16980,15628.0,F,California,4.0,24197.0,2019-03-27,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,41.99,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16981,15628.0,F,California,4.0,24198.0,2019-03-27,GGOEGADJ056815,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16985,15628.0,F,California,4.0,24205.0,2019-03-27,GGOEGADJ057114,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,87.99,6.5,Clicked,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
16986,12386.0,M,California,38.0,24205.0,2019-03-27,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,41.99,6.5,Used,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,Men,True
17004,18229.0,M,New York,16.0,24361.0,2019-03-29,GGOEYAQB073215,YouTube Women's Fleece Hoodie Black,Apparel,1.0,55.99,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Women,True
17007,14901.0,F,Chicago,4.0,24353.0,2019-03-29,GGOEGADC059315,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,3.0,48.99,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17008,14901.0,F,Chicago,4.0,24353.0,2019-03-29,GGOEGADC059316,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,5.0,48.99,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17009,14032.0,M,New York,50.0,24362.0,2019-03-29,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Women,True
17012,17706.0,M,New Jersey,29.0,24375.0,2019-03-29,GGOEGAPB058214,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,59.99,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Women,True
17015,17706.0,M,New Jersey,29.0,24382.0,2019-03-29,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17016,17706.0,M,New Jersey,29.0,24382.0,2019-03-29,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Women,True
17018,17706.0,M,New Jersey,29.0,24391.0,2019-03-29,GGOEGADB056614,Men's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17019,17706.0,M,New Jersey,29.0,24392.0,2019-03-29,GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,52.49,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17024,16081.0,M,New York,14.0,24405.0,2019-03-29,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17026,16525.0,F,California,47.0,24413.0,2019-03-29,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1.0,55.99,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Women,True
17034,13126.0,F,Washington DC,37.0,24425.0,2019-03-29,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Women,True
17035,13126.0,F,Washington DC,37.0,24426.0,2019-03-29,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17038,15973.0,M,Chicago,9.0,24433.0,2019-03-29,GGOEGATB060215,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,36.39,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Women,True
17040,16558.0,M,California,35.0,24440.0,2019-03-29,GGOEGAFJ036215,Google Men's Pullover Hoodie Grey,Apparel,1.0,51.99,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17041,16558.0,M,California,35.0,24443.0,2019-03-29,GGOEGADJ056815,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,76.99,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17042,16558.0,M,California,35.0,24444.0,2019-03-29,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1.0,51.99,15.75,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17046,16893.0,F,New York,50.0,24454.0,2019-03-29,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,41.99,6.5,Clicked,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17048,16893.0,F,New York,50.0,24455.0,2019-03-29,GGOEGADJ056815,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Used,0.18,3/29/2019,2000.0,1330.54,3,SALE30,30.0,Men,True
17050,14606.0,F,Chicago,33.0,24490.0,2019-03-30,GGOEGAFJ036214,Google Men's Pullover Hoodie Grey,Apparel,1.0,41.59,6.5,Used,0.18,3/30/2019,2000.0,692.02,3,SALE30,30.0,Men,True
17062,15021.0,F,Chicago,35.0,24516.0,2019-03-30,GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,1.0,55.99,6.5,Used,0.18,3/30/2019,2000.0,692.02,3,SALE30,30.0,Men,True
17066,15021.0,F,Chicago,35.0,24520.0,2019-03-30,GGOEGAPB057813,Women's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Clicked,0.18,3/30/2019,2000.0,692.02,3,SALE30,30.0,Women,True
17070,16893.0,F,New York,50.0,24464.0,2019-03-30,GGOEGATB060217,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,45.49,6.5,Used,0.18,3/30/2019,2000.0,692.02,3,SALE30,30.0,Women,True
17072,16893.0,F,New York,50.0,24465.0,2019-03-30,GGOEGADJ056816,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Used,0.18,3/30/2019,2000.0,692.02,3,SALE30,30.0,Men,True
17076,16893.0,F,New York,50.0,24468.0,2019-03-30,GGOEGATB060615,Google Women's Convertible Vest-Jacket Black,Apparel,1.0,98.99,6.5,Used,0.18,3/30/2019,2000.0,692.02,3,SALE30,30.0,Women,True
17081,17017.0,M,California,40.0,23546.0,2019-03-20,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17091,12567.0,F,Washington DC,23.0,23511.0,2019-03-20,GGOEGAFB035813,Google Men's  Zip Hoodie,Apparel,1.0,55.99,49.73,Not Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17119,12681.0,M,Chicago,27.0,23433.0,2019-03-20,GGOEAAFB035913,Android Men's  Zip Hoodie,Apparel,2.0,55.99,6.5,Clicked,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17120,12681.0,M,Chicago,27.0,23433.0,2019-03-20,GGOEAAFB035915,Android Men's  Zip Hoodie,Apparel,2.0,55.99,6.5,Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17123,12681.0,M,Chicago,27.0,23433.0,2019-03-20,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,2.0,55.99,6.5,Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17124,12681.0,M,Chicago,27.0,23433.0,2019-03-20,GGOEGAFB035817,Google Men's  Zip Hoodie,Apparel,2.0,55.99,6.5,Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17125,12681.0,M,Chicago,27.0,23433.0,2019-03-20,GGOEGAFJ036214,Google Men's Pullover Hoodie Grey,Apparel,2.0,51.99,6.5,Not Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17126,12681.0,M,Chicago,27.0,23433.0,2019-03-20,GGOEGAFJ036217,Google Men's Pullover Hoodie Grey,Apparel,2.0,51.99,6.5,Not Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17140,14907.0,M,Chicago,46.0,23458.0,2019-03-20,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,1.0,55.99,6.5,Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Women,True
17154,17720.0,F,Chicago,28.0,23520.0,2019-03-20,GGOEGADB059215,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,48.99,6.5,Clicked,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17155,15018.0,F,California,22.0,23520.0,2019-03-20,GGOEGADC059515,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,52.49,6.5,Clicked,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17156,15018.0,F,California,22.0,23520.0,2019-03-20,GGOEGADJ056815,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,76.99,6.5,Not Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17159,14733.0,M,New York,30.0,23541.0,2019-03-20,GGOEGADC059314,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,48.99,6.5,Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17176,15353.0,F,California,46.0,23699.0,2019-03-20,GGOEGAEJ033314,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,34.99,6.5,Not Used,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17177,15353.0,F,California,46.0,23699.0,2019-03-20,GGOEGAPB057516,Women's Weatherblock Shell Jacket Black,Apparel,1.0,65.09,6.5,Clicked,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Women,True
17178,18119.0,F,California,20.0,23700.0,2019-03-20,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.5,Clicked,0.18,3/20/2019,2000.0,1542.81,3,SALE30,30.0,Men,True
17187,12647.0,M,New York,28.0,23731.0,2019-03-21,GGOEGAPB057516,Women's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.5,Used,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Women,True
17192,18119.0,F,California,20.0,23711.0,2019-03-21,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.5,Not Used,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Men,True
17198,14282.0,F,New Jersey,37.0,23720.0,2019-03-21,GGOEGADJ056814,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Men,True
17200,14282.0,F,New Jersey,37.0,23725.0,2019-03-21,GGOEGADB057318,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.5,Used,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Men,True
17201,14282.0,F,New Jersey,37.0,23725.0,2019-03-21,GGOEGADJ056818,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Men,True
17226,16221.0,F,California,9.0,23786.0,2019-03-21,GGOEGADB059214,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,39.19,6.5,Used,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Men,True
17227,16221.0,F,California,9.0,23786.0,2019-03-21,GGOEGAPB057513,Women's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.5,Used,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Women,True
17228,15002.0,M,Chicago,41.0,23792.0,2019-03-21,GGOEGADB056916,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Used,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Men,True
17229,15002.0,M,Chicago,41.0,23792.0,2019-03-21,GGOEGADJ056816,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/21/2019,2000.0,2365.81,3,SALE30,30.0,Men,True
17231,15898.0,M,Chicago,27.0,23873.0,2019-03-22,GGOEGADB056914,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,Used,0.18,3/22/2019,2000.0,2523.41,3,SALE30,30.0,Men,True
17236,15002.0,M,Chicago,41.0,23804.0,2019-03-22,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.5,Not Used,0.18,3/22/2019,2000.0,2523.41,3,SALE30,30.0,Men,True
17237,15965.0,F,Chicago,26.0,23805.0,2019-03-22,GGOEGADB056716,Men's Softshell Jacket Black/Grey,Apparel,1.0,98.99,20.85,Clicked,0.18,3/22/2019,2000.0,2523.41,3,SALE30,30.0,Men,True
17248,15024.0,F,New York,9.0,23834.0,2019-03-22,GGOEGADB059614,Google Men's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.5,Clicked,0.18,3/22/2019,2000.0,2523.41,3,SALE30,30.0,Men,True
17251,16904.0,F,California,17.0,23851.0,2019-03-22,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Not Used,0.18,3/22/2019,2000.0,2523.41,3,SALE30,30.0,Men,True
17252,16904.0,F,California,17.0,23852.0,2019-03-22,GGOEGADJ056814,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,6.5,Clicked,0.18,3/22/2019,2000.0,2523.41,3,SALE30,30.0,Men,True
17253,16904.0,F,California,17.0,23853.0,2019-03-22,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.5,Clicked,0.18,3/22/2019,2000.0,2523.41,3,SALE30,30.0,Women,True
